【整租】高境 atway遇道 1室1厅,atway遇道,3200,http://sh.58.com/pinpaigongyu/28986741828800x.shtml
【整租】上海南站 C9连锁公寓 1室1厅,【整租】上海南站,3500,http://sh.58.com/pinpaigongyu/28684410296382x.shtml
【整租】南京西路 霍山路优家 1室1厅,霍山路优家,3680,http://sh.58.com/pinpaigongyu/28982835612723x.shtml
【整租】中原 霍山路优家 1室1厅,霍山路优家,3680,http://sh.58.com/pinpaigongyu/29017527218636x.shtml
【整租】豫园 共和园 1室0厅,共和园,4600,http://sh.58.com/pinpaigongyu/29008350863565x.shtml
【整租】嘉定城区 宝菊清水园 3室1厅,宝菊清水园,3100,http://sh.58.com/pinpaigongyu/28953923356984x.shtml
【整租】闸北周边 延长小区 1室1厅,延长小区,3500,http://sh.58.com/pinpaigongyu/28799233204806x.shtml
【整租】金虹桥 城家公寓 1室0厅,【整租】金虹桥,4130,http://sh.58.com/pinpaigongyu/28620095155660x.shtml
【整租】闸北周边 延长小区 1室1厅,延长小区,3500,http://sh.58.com/pinpaigongyu/28618654934467x.shtml
【合租】田林 华悦家园 3室主卧,华悦家园,3490,http://sh.58.com/pinpaigongyu/28543938395443x.shtml
【整租】东外滩 霍山路 1室1厅,霍山路,3680,http://sh.58.com/pinpaigongyu/29017516549196x.shtml
【合租】徐家汇 华中大厦 3室主卧,华中大厦,3790,http://sh.58.com/pinpaigongyu/28954482976580x.shtml
【整租】高行 阳光鑫都 1室1厅,阳光鑫都,4600,http://sh.58.com/pinpaigongyu/28651947600194x.shtml
【整租】九亭 紫金花园 1室1厅,紫金花园,3500,http://sh.58.com/pinpaigongyu/28972912951752x.shtml
【整租】南翔 宏利瑞园 2室1厅,宏利瑞园,3400,http://sh.58.com/pinpaigongyu/28609626349754x.shtml
【整租】金桥 c9连锁公寓金桥 1室1厅,【整租】金桥,3000,http://sh.58.com/pinpaigongyu/28673702082222x.shtml
【整租】老西门 老西门新苑 1室1厅,老西门新苑,3000,http://sh.58.com/pinpaigongyu/28600268938794x.shtml
【整租】上海大学 丰宝苑 2室1厅,丰宝苑,3800,http://sh.58.com/pinpaigongyu/28739859415346x.shtml
【整租】王港 阳光花城同景苑 3室1厅,阳光花城同景苑,4500,http://sh.58.com/pinpaigongyu/29027929918268x.shtml
【整租】南翔 槎浦新家园 3室1厅,槎浦新家园,4800,http://sh.58.com/pinpaigongyu/28851958428342x.shtml
【整租】松江新城 上海松江万达广场 1室0厅,上海松江万达广场,3780,http://sh.58.com/pinpaigongyu/28973562780844x.shtml
【整租】曹路 佳伟景苑 3室1厅,佳伟景苑,3450,http://sh.58.com/pinpaigongyu/28666033407665x.shtml
【整租】南京西路 霍山路优家 1室1厅,霍山路优家,4680,http://sh.58.com/pinpaigongyu/28928342970560x.shtml
【整租】金杨新村 金台三居 1室0厅,金台三居,3499,http://sh.58.com/pinpaigongyu/28710028512437x.shtml
【整租】黄兴 霍山路优家 1室1厅,霍山路优家,3580,http://sh.58.com/pinpaigongyu/28989369147841x.shtml
【整租】闸北周边 延长小区 1室1厅,延长小区,4300,http://sh.58.com/pinpaigongyu/28684645839788x.shtml
【合租】龙华 徐汇公寓 3室主卧,【合租】龙华,3190,http://sh.58.com/pinpaigongyu/28543926280765x.shtml
【合租】万体馆 宜德苑 4室主卧,宜德苑,3290,http://sh.58.com/pinpaigongyu/28543940598703x.shtml
【合租】张江 张江公馆 3室主卧,张江公馆,3680,http://sh.58.com/pinpaigongyu/29027579529647x.shtml
【整租】临平路 中信虹港名庭 1室1厅,中信虹港名庭,3680,http://sh.58.com/pinpaigongyu/28821027629510x.shtml
【合租】漕河泾 泰成花苑 3室主卧,泰成花苑,4090,http://sh.58.com/pinpaigongyu/28543929172015x.shtml
【整租】金桥 金东名苑 1室1厅,金东名苑,3499,http://sh.58.com/pinpaigongyu/29005943755443x.shtml
【整租】顾村 新顾村大家园B区 3室1厅,新顾村大家园B区,4500,http://sh.58.com/pinpaigongyu/28966564981956x.shtml
【整租】顾村 中国铁建青秀城 4室2厅,中国铁建青秀城,4000,http://sh.58.com/pinpaigongyu/28978651430579x.shtml
【整租】王港 同景苑 1室1厅,同景苑,3050,http://sh.58.com/pinpaigongyu/28607606047683x.shtml
【合租】古美罗阳 阳光美景城一期 3室次卧,阳光美景城一期,3000,http://sh.58.com/pinpaigongyu/28972750292420x.shtml
【整租】嘉定城区 远香舫庭苑 3室1厅,远香舫庭苑,3900,http://sh.58.com/pinpaigongyu/29028891402432x.shtml
【整租】唐镇 齐友佳苑 2室1厅,齐友佳苑,5000,http://sh.58.com/pinpaigongyu/29027436932167x.shtml
【整租】南翔 宏立瑞园 3室1厅,宏立瑞园,4500,http://sh.58.com/pinpaigongyu/28941200189508x.shtml
【整租】南码头 临沂一村 1室1厅,临沂一村,3000,http://sh.58.com/pinpaigongyu/28600429619370x.shtml
【整租】唐镇 唐巢高科坊(高科 1室1厅,唐巢高科坊(高科,3200,http://sh.58.com/pinpaigongyu/28543290387374x.shtml
【整租】唐镇 唐丰苑 1室1厅,唐丰苑,4000,http://sh.58.com/pinpaigongyu/29027475996622x.shtml
【整租】上海南站 城家公寓（石龙路 1室1厅,【整租】上海南站,3500,http://sh.58.com/pinpaigongyu/29008824748846x.shtml
【整租】鞍山 霍山路优家 1室1厅,霍山路优家,3680,http://sh.58.com/pinpaigongyu/29022386008751x.shtml
【合租】田林 体育公寓 3室主卧,【合租】田林,3000,http://sh.58.com/pinpaigongyu/28676288409919x.shtml
【整租】武宁路 百合公寓 1室0厅,【整租】武宁路,3800,http://sh.58.com/pinpaigongyu/28995121841729x.shtml
【整租】田林 未来域壹极公寓 1室1厅,【整租】田林,5000,http://sh.58.com/pinpaigongyu/28644798796619x.shtml
【整租】临平路 虹叶茗园 1室1厅,虹叶茗园,3680,http://sh.58.com/pinpaigongyu/28821603752894x.shtml
【整租】新华医院 霍山路 1室1厅,霍山路,3680,http://sh.58.com/pinpaigongyu/29017544979522x.shtml
【整租】田林 未来域壹极公寓 1室1厅,【整租】田林,4700,http://sh.58.com/pinpaigongyu/28654485260991x.shtml
【合租】斜土路 西木小区 4室主卧,西木小区,3290,http://sh.58.com/pinpaigongyu/28775977961514x.shtml
【整租】武宁路 百合公寓 1室0厅,【整租】武宁路,3980,http://sh.58.com/pinpaigongyu/28995120878158x.shtml
【整租】唐镇 唐丰苑 1室1厅,唐丰苑,4000,http://sh.58.com/pinpaigongyu/29027475996622x.shtml
【整租】共康 卓越时代广场 1室1厅,卓越时代广场,4350,http://sh.58.com/pinpaigongyu/28972696600388x.shtml
【整租】北新泾 C9连锁公寓天山 1室1厅,【整租】北新泾,4000,http://sh.58.com/pinpaigongyu/28740105504194x.shtml
